,rotten_tomatoes_link,critic_name,top_critic,publisher_name,review_type,review_score,review_date,review_content
264,m/spider_man_into_the_spider_verse,Dan Lybarger,False,Arkansas Democrat-Gazette,Fresh,8.9,2018-12-14,"In addition to a solid script and nearly perfect voice casting (Nicolas Cage gets his best role in years), the animation is a marvel."
265,m/spider_man_into_the_spider_verse,Alison Gillmor,False,Winnipeg Free Press,Fresh,8.0,2018-12-14,"Add in a story that handles both large-scale superhero action and small-scale human problems and actually pulls off some real feeling, and this Spider-Man - along with all his Spider-Friends - is the best cinematic webslinger in years."
266,m/spider_man_into_the_spider_verse,Phil Villarreal,False,ABC Tucson,Fresh,7.5,2018-12-14,"The web may be tangled, but the beauty lies in its heedless complexity."
267,m/spider_man_into_the_spider_verse,Brian Viner,False,Daily Mail (UK),Rotten,4.0,2018-12-14,A monumentally long Marvel animation which is at least 30 per cent less witty than everyone involved seems to think it is.
268,m/spider_man_into_the_spider_verse,Jared Mobarak,False,Jaredmobarak.com,Fresh,9.0,2018-12-14,For too long [Sony] has attempted to rework an old origin tale to the present. Finally the current generation exists onscreen as more than a layer of polish atop the last.
269,m/spider_man_into_the_spider_verse,Reginald Ponder,False,vocalo.org,Fresh,8.75,2018-12-14,"Spiderman: Into The Spider-verse is a different Marvel offering that will satisfy that superhero craving while addressing superhero fatigue. An animation masterpiece where the visual presentation look so good, so fun & invites you into the spider-verse."
270,m/spider_man_into_the_spider_verse,Johnny Gayzmonic,False,Fanboys of the Universe,Fresh,9.0,2018-12-14,"""An exploration of the qualities that not only make up Spider-Man as a cultural icon and comic book touchstone but the elemental nature of Stan Lee-sized superheroics."""
271,m/spider_man_into_the_spider_verse,Nell Minow,False,Movie Mom,Fresh,9.0,2018-12-14,An all-around terrific new animated film that perhaps more than any superhero movie I've seen translates the jubilant experience of comic books to the screen.
272,m/spider_man_into_the_spider_verse,Jamie East,False,The Sun (UK),Fresh,10.0,2018-12-14,Excelsior!
273,m/spider_man_into_the_spider_verse,Barry Hertz,True,Globe and Mail,Fresh,8.75,2018-12-14,Spider-Man: Into the Spider-Verse might be the best Spider-Man film ever made.
274,m/spider_man_into_the_spider_verse,Matt Neal,False,ABC Radio (Australia),Fresh,9.0,2018-12-14,"Its hyperactive style and cartoonish plot will put some off, but this utterly enjoyable slice of superhero hyperbole is a sugar rush that's actually good for you."
275,m/spider_man_into_the_spider_verse,Peter Sobczynski,False,eFilmCritic.com,Fresh,10.0,2018-12-14,"An absolutely inspired and compulsively entertaining work that is jam-packed with smart humor, eye-popping visuals and a story that takes the time to examine the Spider-Man mythos in a manner that its predecessors have largely eschewed over the years."
276,m/spider_man_into_the_spider_verse,Devesh Sharma,False,Filmfare,Fresh,8.0,2018-12-14,We have become used to live action adaptations of comic books but this film makes a case for giving animation a chance once more. Let's hope other filmmakers can keep the ball rolling...
277,m/spider_man_into_the_spider_verse,Kevin Maher,True,Times (UK),Fresh,8.0,2018-12-14,"The visuals are also outstanding (New York is a neon-lit fever dream) and the action is expertly done. It is, simply, the best Spider-Man yet."
278,m/spider_man_into_the_spider_verse,Rob Thomas,False,"Capital Times (Madison, WI)",Fresh,8.75,2018-12-14,"Witty and wild, it makes ""Ant-Man and the Wasp"" look like ""The Punisher"" by comparison."
279,m/spider_man_into_the_spider_verse,Robert Horton,False,Seattle Weekly,Rotten,6.25,2018-12-14,"If somehow those jokes could have been squeezed into a 90-minute package instead of a 117-minute feature, maybe Spider-Verse would have more zip."
280,m/spider_man_into_the_spider_verse,Colby Bryant,False,Colbybryant.com,Fresh,9.25,2018-12-14,"With style for Miles, this film carves a unique place in the pop-culture landscape, honoring what came before while still being entirely its own thing."
281,m/spider_man_into_the_spider_verse,Laura Clifford,False,Reeling Reviews,Fresh,8.0,2018-12-14,"Persistence has finally paid off with this frequently rebooted franchise - not only is this one of the most enjoyable ""Spider-Man"" movies to hit the big screen, it's one of the most dazzling animations of the year."
282,m/spider_man_into_the_spider_verse,Gary Wolcott,False,"KXL-FM (Portland, OR)",Fresh,10.0,2018-12-14,Let the debate begin. The most popular super hero of them all may now be in the best super hero movie of them all. This is one of the most creative movies...ever. Fun stuff.
283,m/spider_man_into_the_spider_verse,Sonny Bunch,False,Washington Free Beacon,Fresh,8.75,2018-12-14,"The best comic book movie released this year, and the only one that should even be considered for a best picture nomination at the Oscars."
284,m/spider_man_into_the_spider_verse,Matthew Dougherty,False,The Filtered Lens,Fresh,9.0,2018-12-14,"It's a simple story made super strange, but all these different Spider-folks play into one idea: that Spider-Man isn't amazing because Peter Parker is amazing, he's that way because he's as ordinary a guy as they come."
285,m/spider_man_into_the_spider_verse,Blake Howard,False,Flicks.com.au,Fresh,9.0,2018-12-14,Spider-Man: Into The Spider-Verse is unquestionably the best animated film of the year and neck-and-neck with Black Panther for best superhero film of the year. Believe the hype.
286,m/spider_man_into_the_spider_verse,Rob Dean,False,Bullz-Eye.com,Fresh,9.0,2018-12-14,Into the Spider-Verse is an exciting expression of love and adventure that will remind viewers of the unlimited potential of their imaginations.
287,m/spider_man_into_the_spider_verse,Rick Bentley,False,Tribune News Service,Fresh,10.0,2018-12-14,"Into the Spider-Verse has rekindled the original glory and presented it a way that is so visually explosive, a pair of sunglasses should be provided with each ticket."
288,m/spider_man_into_the_spider_verse,Neil Soans,False,The Times of India,Fresh,9.0,2018-12-14,Comic fans might as well book second viewings of what's arguably one of the best Spider-Man films to grace the big screen.
289,m/spider_man_into_the_spider_verse,Valerie Kalfrin,False,Film Racket,Fresh,8.0,2018-12-14,"By expanding the possibilities of spider-heroes, it engagingly shows how heroics hinge most on a person's character."
290,m/spider_man_into_the_spider_verse,Rashid Irani,False,Hindustan Times,Fresh,6.0,2018-12-14,"The film's strength derives from its colourful visuals, a deft blend of old-school hand-drawn illustrations and innovative computer-generated animation stylings."
291,m/spider_man_into_the_spider_verse,Maria Sciullo,False,Pittsburgh Post-Gazette,Fresh,8.75,2018-12-14,This animated gem is what we hope for when we go to the movies. It's fun and smart and manages to balance the usual Marvel Universe superhero angst against a silly sensibility.
292,m/spider_man_into_the_spider_verse,Matt Rodriguez,False,Shakefire,Fresh,10.0,2018-12-14,The film captures the essence of Spider-Man and delivers the most dazzling and colorful visuals of the year as if it were ripped straight from the pages of a comic book.
293,m/spider_man_into_the_spider_verse,Tom Meek,False,Cambridge Day,Fresh,7.5,2018-12-14,The directing trio and writer Phil Lord... do a deft job deconstructing both the film franchise and the comic series with wit and verve
294,m/spider_man_into_the_spider_verse,Sara Michelle Fetters,False,MovieFreak.com,Fresh,8.75,2018-12-14,A superheroic stew that's as tasty as it is filling.
295,m/spider_man_into_the_spider_verse,Aaron Peterson,False,The Hollywood Outsider,Fresh,8.0,2018-12-14,"This is a film with flash and sizzle, the kind of animated flick that innovates while decimating expectations. to notice. Into the Spider-Verse is the rare Spider-Man film that fully understands the power of its historic responsibility."
296,m/spider_man_into_the_spider_verse,Chris Knight,False,National Post,Fresh,10.0,2018-12-14,"Once this animated plane is in the air, it feels like it'll never come down."
297,m/spider_man_into_the_spider_verse,Dan Lybarger,False,Arkansas Democrat-Gazette,Fresh,8.9,2018-12-14,"In addition to a solid script and nearly perfect voice casting (Nicolas Cage gets his best role in years), the animation is a marvel."
298,m/spider_man_into_the_spider_verse,Alison Gillmor,False,Winnipeg Free Press,Fresh,8.0,2018-12-14,"Add in a story that handles both large-scale superhero action and small-scale human problems and actually pulls off some real feeling, and this Spider-Man - along with all his Spider-Friends - is the best cinematic webslinger in years."
299,m/spider_man_into_the_spider_verse,Phil Villarreal,False,ABC Tucson,Fresh,7.5,2018-12-14,"The web may be tangled, but the beauty lies in its heedless complexity."
300,m/spider_man_into_the_spider_verse,Brian Viner,False,Daily Mail (UK),Rotten,4.0,2018-12-14,A monumentally long Marvel animation which is at least 30 per cent less witty than everyone involved seems to think it is.
301,m/spider_man_into_the_spider_verse,Jared Mobarak,False,Jaredmobarak.com,Fresh,9.0,2018-12-14,For too long [Sony] has attempted to rework an old origin tale to the present. Finally the current generation exists onscreen as more than a layer of polish atop the last.
302,m/spider_man_into_the_spider_verse,Reginald Ponder,False,vocalo.org,Fresh,8.75,2018-12-14,"Spiderman: Into The Spider-verse is a different Marvel offering that will satisfy that superhero craving while addressing superhero fatigue. An animation masterpiece where the visual presentation look so good, so fun & invites you into the spider-verse."
303,m/spider_man_into_the_spider_verse,Johnny Gayzmonic,False,Fanboys of the Universe,Fresh,9.0,2018-12-14,"""An exploration of the qualities that not only make up Spider-Man as a cultural icon and comic book touchstone but the elemental nature of Stan Lee-sized superheroics."""
304,m/spider_man_into_the_spider_verse,Nell Minow,False,Movie Mom,Fresh,9.0,2018-12-14,An all-around terrific new animated film that perhaps more than any superhero movie I've seen translates the jubilant experience of comic books to the screen.
305,m/spider_man_into_the_spider_verse,Jamie East,False,The Sun (UK),Fresh,10.0,2018-12-14,Excelsior!
306,m/spider_man_into_the_spider_verse,Barry Hertz,True,Globe and Mail,Fresh,8.75,2018-12-14,Spider-Man: Into the Spider-Verse might be the best Spider-Man film ever made.
307,m/spider_man_into_the_spider_verse,Matt Neal,False,ABC Radio (Australia),Fresh,9.0,2018-12-14,"Its hyperactive style and cartoonish plot will put some off, but this utterly enjoyable slice of superhero hyperbole is a sugar rush that's actually good for you."
308,m/spider_man_into_the_spider_verse,Peter Sobczynski,False,eFilmCritic.com,Fresh,10.0,2018-12-14,"An absolutely inspired and compulsively entertaining work that is jam-packed with smart humor, eye-popping visuals and a story that takes the time to examine the Spider-Man mythos in a manner that its predecessors have largely eschewed over the years."
309,m/spider_man_into_the_spider_verse,Devesh Sharma,False,Filmfare,Fresh,8.0,2018-12-14,We have become used to live action adaptations of comic books but this film makes a case for giving animation a chance once more. Let's hope other filmmakers can keep the ball rolling...
310,m/spider_man_into_the_spider_verse,Kevin Maher,True,Times (UK),Fresh,8.0,2018-12-14,"The visuals are also outstanding (New York is a neon-lit fever dream) and the action is expertly done. It is, simply, the best Spider-Man yet."
311,m/spider_man_into_the_spider_verse,Rob Thomas,False,"Capital Times (Madison, WI)",Fresh,8.75,2018-12-14,"Witty and wild, it makes ""Ant-Man and the Wasp"" look like ""The Punisher"" by comparison."
312,m/spider_man_into_the_spider_verse,Robert Horton,False,Seattle Weekly,Rotten,6.25,2018-12-14,"If somehow those jokes could have been squeezed into a 90-minute package instead of a 117-minute feature, maybe Spider-Verse would have more zip."
313,m/spider_man_into_the_spider_verse,Colby Bryant,False,Colbybryant.com,Fresh,9.25,2018-12-14,"With style for Miles, this film carves a unique place in the pop-culture landscape, honoring what came before while still being entirely its own thing."
314,m/spider_man_into_the_spider_verse,Laura Clifford,False,Reeling Reviews,Fresh,8.0,2018-12-14,"Persistence has finally paid off with this frequently rebooted franchise - not only is this one of the most enjoyable ""Spider-Man"" movies to hit the big screen, it's one of the most dazzling animations of the year."
315,m/spider_man_into_the_spider_verse,Gary Wolcott,False,"KXL-FM (Portland, OR)",Fresh,10.0,2018-12-14,Let the debate begin. The most popular super hero of them all may now be in the best super hero movie of them all. This is one of the most creative movies...ever. Fun stuff.
316,m/spider_man_into_the_spider_verse,Sonny Bunch,False,Washington Free Beacon,Fresh,8.75,2018-12-14,"The best comic book movie released this year, and the only one that should even be considered for a best picture nomination at the Oscars."
317,m/spider_man_into_the_spider_verse,Matthew Dougherty,False,The Filtered Lens,Fresh,9.0,2018-12-14,"It's a simple story made super strange, but all these different Spider-folks play into one idea: that Spider-Man isn't amazing because Peter Parker is amazing, he's that way because he's as ordinary a guy as they come."
318,m/spider_man_into_the_spider_verse,Blake Howard,False,Flicks.com.au,Fresh,9.0,2018-12-14,Spider-Man: Into The Spider-Verse is unquestionably the best animated film of the year and neck-and-neck with Black Panther for best superhero film of the year. Believe the hype.
319,m/spider_man_into_the_spider_verse,Rob Dean,False,Bullz-Eye.com,Fresh,9.0,2018-12-14,Into the Spider-Verse is an exciting expression of love and adventure that will remind viewers of the unlimited potential of their imaginations.
320,m/spider_man_into_the_spider_verse,Rick Bentley,False,Tribune News Service,Fresh,10.0,2018-12-14,"Into the Spider-Verse has rekindled the original glory and presented it a way that is so visually explosive, a pair of sunglasses should be provided with each ticket."
321,m/spider_man_into_the_spider_verse,Neil Soans,False,The Times of India,Fresh,9.0,2018-12-14,Comic fans might as well book second viewings of what's arguably one of the best Spider-Man films to grace the big screen.
322,m/spider_man_into_the_spider_verse,Matthew Rozsa,True,Salon.com,Fresh,8.75,2018-12-15,"Yet with great power comes great responsibility. And one such responsibility, as a critic, is to admit when you've made a mistake."
323,m/spider_man_into_the_spider_verse,Eli Glasner,False,CBC News Network,Fresh,9.0,2018-12-15,"Thanks to a manic pop-art animation style, this is a version of Spider-man that both honours his comic-books origins while giving us a hero for today."
324,m/spider_man_into_the_spider_verse,Mike McGranaghan,False,Aisle Seat,Fresh,10.0,2018-12-15,Your mind will be blown and your eyes will be dazzled.
325,m/spider_man_into_the_spider_verse,Katie Walsh,True,Tribune News Service,Fresh,10.0,2018-12-15,"The delights of ""Spider-Man: Into the Spider-Verse"" bring a newfound sense of joy and playfulness to the beloved character"
326,m/spider_man_into_the_spider_verse,Matthew Rozsa,True,Salon.com,Fresh,8.75,2018-12-15,"Yet with great power comes great responsibility. And one such responsibility, as a critic, is to admit when you've made a mistake."
327,m/spider_man_into_the_spider_verse,Eli Glasner,False,CBC News Network,Fresh,9.0,2018-12-15,"Thanks to a manic pop-art animation style, this is a version of Spider-man that both honours his comic-books origins while giving us a hero for today."
328,m/spider_man_into_the_spider_verse,Mike McGranaghan,False,Aisle Seat,Fresh,10.0,2018-12-15,Your mind will be blown and your eyes will be dazzled.
329,m/spider_man_into_the_spider_verse,Katie Walsh,True,Tribune News Service,Fresh,10.0,2018-12-15,"The delights of ""Spider-Man: Into the Spider-Verse"" bring a newfound sense of joy and playfulness to the beloved character"
330,m/spider_man_into_the_spider_verse,Millicent Thomas,False,Screen Queens,Fresh,10.0,2018-12-16,A dazzling reminder that Spider-Man is one of the greatest legacies the incomparable Stan Lee left behind.
331,m/spider_man_into_the_spider_verse,Simran Hans,False,Observer (UK),Fresh,8.0,2018-12-16,"There's lots to love here, not least the animation itself..."
332,m/spider_man_into_the_spider_verse,Bill Watters,False,Bleeding Cool,Fresh,9.0,2018-12-16,"""Spider-Man: Into the Spider-Verse"" is the first comics-inspired film to truly bring the heart, look, and feel of its source material to the big screen."
333,m/spider_man_into_the_spider_verse,Matt Hudson,False,What I Watched Tonight,Fresh,9.0,2018-12-16,"Relentlessly fun, visually excellent and surprisingly fresh, Spider-Verse is the best web-slinger flick since Spider-Man 2."
334,m/spider_man_into_the_spider_verse,Robin Clifford,False,Reeling Reviews,Fresh,8.0,2018-12-16,"keep[s] thing fast-moving and flashy but also take[s] plenty of time to bomb us adults out there with humor, both visual and intellectual (sort of), making this outing loads of fun."
335,m/spider_man_into_the_spider_verse,Bob Chipman,False,Geek,Fresh,10.0,2018-12-16,The best animated movie of the year and the first good Spider-Man movie in fourteen years.
336,m/spider_man_into_the_spider_verse,Joel Mayward,False,Cinemayward,Fresh,10.0,2018-12-16,"Simply put, it's a perfect film. Amazing. Spectacular. Sensational. Superior. I have tried to find faults with it, and I am coming up empty."
337,m/spider_man_into_the_spider_verse,Ross Miller,False,The National (Scotland),Fresh,8.0,2018-12-16,"A visually stunning, innovative incarnation of the character."
338,m/spider_man_into_the_spider_verse,Diva Velez,False,TheDivaReview.com,Fresh,10.0,2018-12-16,"There's simply nothing like SPIDER-MAN: INTO THE SPIDER-VERSE. Dazzling and magical, it's a stunning benchmark in animated film, and becomes the new standard in the Marvel Cinematic Universe for storytelling and pure entertainment."
339,m/spider_man_into_the_spider_verse,Andrea Chase,False,Killer Movie Reviews,Fresh,10.0,2018-12-16,Just when you thought the Spiderman franchise might have finally run its course of endless reboots comes the film that that reinvigorates both animation and the super-hero origin story.
340,m/spider_man_into_the_spider_verse,Millicent Thomas,False,Screen Queens,Fresh,10.0,2018-12-16,A dazzling reminder that Spider-Man is one of the greatest legacies the incomparable Stan Lee left behind.
341,m/spider_man_into_the_spider_verse,Simran Hans,False,Observer (UK),Fresh,8.0,2018-12-16,"There's lots to love here, not least the animation itself..."
342,m/spider_man_into_the_spider_verse,Bill Watters,False,Bleeding Cool,Fresh,9.0,2018-12-16,"""Spider-Man: Into the Spider-Verse"" is the first comics-inspired film to truly bring the heart, look, and feel of its source material to the big screen."
343,m/spider_man_into_the_spider_verse,Matt Hudson,False,What I Watched Tonight,Fresh,9.0,2018-12-16,"Relentlessly fun, visually excellent and surprisingly fresh, Spider-Verse is the best web-slinger flick since Spider-Man 2."
344,m/spider_man_into_the_spider_verse,Robin Clifford,False,Reeling Reviews,Fresh,8.0,2018-12-16,"keep[s] thing fast-moving and flashy but also take[s] plenty of time to bomb us adults out there with humor, both visual and intellectual (sort of), making this outing loads of fun."
345,m/spider_man_into_the_spider_verse,Bob Chipman,False,Geek,Fresh,10.0,2018-12-16,The best animated movie of the year and the first good Spider-Man movie in fourteen years.
346,m/spider_man_into_the_spider_verse,Joel Mayward,False,Cinemayward,Fresh,10.0,2018-12-16,"Simply put, it's a perfect film. Amazing. Spectacular. Sensational. Superior. I have tried to find faults with it, and I am coming up empty."
347,m/spider_man_into_the_spider_verse,Ross Miller,False,The National (Scotland),Fresh,8.0,2018-12-16,"A visually stunning, innovative incarnation of the character."
348,m/spider_man_into_the_spider_verse,Diva Velez,False,TheDivaReview.com,Fresh,10.0,2018-12-16,"There's simply nothing like SPIDER-MAN: INTO THE SPIDER-VERSE. Dazzling and magical, it's a stunning benchmark in animated film, and becomes the new standard in the Marvel Cinematic Universe for storytelling and pure entertainment."
349,m/spider_man_into_the_spider_verse,Andrea Chase,False,Killer Movie Reviews,Fresh,10.0,2018-12-16,Just when you thought the Spiderman franchise might have finally run its course of endless reboots comes the film that that reinvigorates both animation and the super-hero origin story.
350,m/spider_man_into_the_spider_verse,Zaki Hasan,False,Zaki's Corner,Fresh,10.0,2018-12-17,"This is a love letter to the entire five-+ decades of Spider-Man's history. Genuine stakes, genuine heart, and genuine laughs."
351,m/spider_man_into_the_spider_verse,Jeffrey M. Anderson,False,San Francisco Examiner,Fresh,10.0,2018-12-17,"Not quite like anything you've seen before. It's amazing, astonishing and spectacular."
352,m/spider_man_into_the_spider_verse,Yago García,False,Cinemanía (Spain),Fresh,8.0,2018-12-17,Stan Lee would have been proud. [Full review in Spanish]
353,m/spider_man_into_the_spider_verse,Tom Santilli,False,AXS.com,Fresh,10.0,2018-12-17,The late Stan Lee would be proud.
354,m/spider_man_into_the_spider_verse,Eric D. Snider,False,Crooked Marquee,Fresh,9.0,2018-12-17,"Smart, funny, and mature... Focused on creating high-flying comic-book adventures that lead to surprisingly tender emotions."
355,m/spider_man_into_the_spider_verse,Tom Shone,False,Sunday Times (UK),Fresh,8.0,2018-12-17,"After years of Marvel movies that feel well-nigh identical in terms of tone, craft and quality...it's a pleasure to take in something as formally inventive and quick-witted as the animated feature Spider-Man: Into the Spider-Verse."
356,m/spider_man_into_the_spider_verse,Matthew Bond,False,The Mail on Sunday (UK),Fresh,6.0,2018-12-17,This is a superbly animated picture that takes Spider-Man right back to his comic-book origins.
357,m/spider_man_into_the_spider_verse,Zaki Hasan,False,Zaki's Corner,Fresh,10.0,2018-12-17,"This is a love letter to the entire five-+ decades of Spider-Man's history. Genuine stakes, genuine heart, and genuine laughs."
358,m/spider_man_into_the_spider_verse,Jeffrey M. Anderson,False,San Francisco Examiner,Fresh,10.0,2018-12-17,"Not quite like anything you've seen before. It's amazing, astonishing and spectacular."
359,m/spider_man_into_the_spider_verse,Yago García,False,Cinemanía (Spain),Fresh,8.0,2018-12-17,Stan Lee would have been proud. [Full review in Spanish]
360,m/spider_man_into_the_spider_verse,Tom Santilli,False,AXS.com,Fresh,10.0,2018-12-17,The late Stan Lee would be proud.
361,m/spider_man_into_the_spider_verse,Eric D. Snider,False,Crooked Marquee,Fresh,9.0,2018-12-17,"Smart, funny, and mature... Focused on creating high-flying comic-book adventures that lead to surprisingly tender emotions."
362,m/spider_man_into_the_spider_verse,Tom Shone,False,Sunday Times (UK),Fresh,8.0,2018-12-17,"After years of Marvel movies that feel well-nigh identical in terms of tone, craft and quality...it's a pleasure to take in something as formally inventive and quick-witted as the animated feature Spider-Man: Into the Spider-Verse."
363,m/spider_man_into_the_spider_verse,Matthew Bond,False,The Mail on Sunday (UK),Fresh,6.0,2018-12-17,This is a superbly animated picture that takes Spider-Man right back to his comic-book origins.
364,m/spider_man_into_the_spider_verse,Susan Granger,False,SSG Syndicate,Fresh,8.0,2018-12-18,"Splashy, psychedelic animated adventure for comic-book fans of all ages but appealing particularly to those well versed in Spider-Man lore."
365,m/spider_man_into_the_spider_verse,Abbie Bernstein,False,Assignment X,Fresh,9.0,2018-12-18,"It's an astute critique of both comic book mythos and animation that simultaneously displays many different facets, illustrating why all are worthy of our affection."
366,m/spider_man_into_the_spider_verse,Emmanuel Noisette,False,E-Man's Movie Reviews (YouTube),Fresh,9.5,2018-12-18,Spider-Man: Into the Spider-Verse is hands down the BEST Spider-Man movie we have to date!
367,m/spider_man_into_the_spider_verse,Kevin A. Ranson,False,MovieCrypt.com,Fresh,10.0,2018-12-18,"It's ambitious, it's incredible, and it works damnably well: a true living on-screen comic book. Even a complete ending here still didn't feel like enough -- more, please."
368,m/spider_man_into_the_spider_verse,Bill Arceneaux,False,Big Easy Magazine,Fresh,10.0,2018-12-18,"If we are to think of cinema as escapism, and we also consider what we're escaping from and what we're escaping into, Spider-Verse isn't a mere crowd-pleaser; it's a major accomplishment."
369,m/spider_man_into_the_spider_verse,Matthew Toomey,False,ABC Radio Brisbane,Fresh,9.0,2018-12-18,Spider-Man: Into the Spider-Verse takes chances and is rewarded in a big way.
370,m/spider_man_into_the_spider_verse,Gary Thompson,False,Philadelphia Daily News,Fresh,8.75,2018-12-18,"The more-is-more approach to superhero movies is usually a deadly mistake, but it works nicely in the animated Spider-Man: Into the Spider-Verse."
371,m/spider_man_into_the_spider_verse,Susan Granger,False,SSG Syndicate,Fresh,8.0,2018-12-18,"Splashy, psychedelic animated adventure for comic-book fans of all ages but appealing particularly to those well versed in Spider-Man lore."
372,m/spider_man_into_the_spider_verse,Abbie Bernstein,False,Assignment X,Fresh,9.0,2018-12-18,"It's an astute critique of both comic book mythos and animation that simultaneously displays many different facets, illustrating why all are worthy of our affection."
373,m/spider_man_into_the_spider_verse,Emmanuel Noisette,False,E-Man's Movie Reviews (YouTube),Fresh,9.5,2018-12-18,Spider-Man: Into the Spider-Verse is hands down the BEST Spider-Man movie we have to date!
374,m/spider_man_into_the_spider_verse,Kevin A. Ranson,False,MovieCrypt.com,Fresh,10.0,2018-12-18,"It's ambitious, it's incredible, and it works damnably well: a true living on-screen comic book. Even a complete ending here still didn't feel like enough -- more, please."
375,m/spider_man_into_the_spider_verse,Bill Arceneaux,False,Big Easy Magazine,Fresh,10.0,2018-12-18,"If we are to think of cinema as escapism, and we also consider what we're escaping from and what we're escaping into, Spider-Verse isn't a mere crowd-pleaser; it's a major accomplishment."
376,m/spider_man_into_the_spider_verse,Matthew Toomey,False,ABC Radio Brisbane,Fresh,9.0,2018-12-18,Spider-Man: Into the Spider-Verse takes chances and is rewarded in a big way.
377,m/spider_man_into_the_spider_verse,Gary Thompson,False,Philadelphia Daily News,Fresh,8.75,2018-12-18,"The more-is-more approach to superhero movies is usually a deadly mistake, but it works nicely in the animated Spider-Man: Into the Spider-Verse."
378,m/spider_man_into_the_spider_verse,Mel Perez,False,Nerds of Prey,Fresh,10.0,2018-12-19,"The animation in this film is gorgeously brilliant, adding a whole new life to what could have been an old story."
379,m/spider_man_into_the_spider_verse,Leigh Paatsch,False,Herald Sun (Australia),Fresh,6.0,2018-12-19,"If those efforts do pay off, it is largely because the large creative team that worked on the movie wisely never stray too far from the key Spidey maxim ""with great power comes great responsibility."""
380,m/spider_man_into_the_spider_verse,Allen Adams,False,The Maine Edge,Fresh,10.0,2018-12-19,I knew Spider-Man: Into the Spider-Verse was going to be good; I didn't realize it was going to be great. But it is. It is sensational. It is amazing. It is ... spectacular.
381,m/spider_man_into_the_spider_verse,Andrea Thompson,False,The Young Folks,Fresh,10.0,2018-12-19,"The story itself is fantastic, full of humor and heart as Miles not only has to cope with events far bigger than himself with more experienced heroes, but learns to come into his own and embrace life as a superhero himself."
382,m/spider_man_into_the_spider_verse,Mel Perez,False,Nerds of Prey,Fresh,10.0,2018-12-19,"The animation in this film is gorgeously brilliant, adding a whole new life to what could have been an old story."
383,m/spider_man_into_the_spider_verse,Leigh Paatsch,False,Herald Sun (Australia),Fresh,6.0,2018-12-19,"If those efforts do pay off, it is largely because the large creative team that worked on the movie wisely never stray too far from the key Spidey maxim ""with great power comes great responsibility."""
384,m/spider_man_into_the_spider_verse,Allen Adams,False,The Maine Edge,Fresh,10.0,2018-12-19,I knew Spider-Man: Into the Spider-Verse was going to be good; I didn't realize it was going to be great. But it is. It is sensational. It is amazing. It is ... spectacular.
385,m/spider_man_into_the_spider_verse,Andrea Thompson,False,The Young Folks,Fresh,10.0,2018-12-19,"The story itself is fantastic, full of humor and heart as Miles not only has to cope with events far bigger than himself with more experienced heroes, but learns to come into his own and embrace life as a superhero himself."
386,m/spider_man_into_the_spider_verse,Toby Woollaston,False,New Zealand Herald,Fresh,10.0,2018-12-20,"An unconventional, vibrantly fresh and laugh-a-minute loving ode to the comics. It's really something special."
387,m/spider_man_into_the_spider_verse,Greg Maki,False,"Star-Democrat (Easton, MD)",Fresh,10.0,2018-12-20,... Exactly the superhero movie we need in 2018.
388,m/spider_man_into_the_spider_verse,Daniel Barnes,False,Sacramento News & Review,Fresh,7.0,2018-12-20,"It sucks that almost every movie is a self-aware pastiche and brand nostalgia compilation, but if the only stories that Hollywood can weave anymore are Easter egg baskets, it would be nice if more of them had this film's energy, artistry, heart and humor."
389,m/spider_man_into_the_spider_verse,Brian Gill,False,Mad About Movies Podcast,Fresh,10.0,2018-12-20,"Beautifully structured, beautifully told, and beautifully rendered on screen. This is one of the decades greater accomplishments in filmmaking."
390,m/spider_man_into_the_spider_verse,Kent Garrison,False,Mad About Movies Podcast,Fresh,9.0,2018-12-20,"Spider-Verse is a lot of fun, but feels a bit more like an over-produced Saturday morning cartoon special than it does a cinematic experience."
391,m/spider_man_into_the_spider_verse,Toby Woollaston,False,New Zealand Herald,Fresh,10.0,2018-12-20,"An unconventional, vibrantly fresh and laugh-a-minute loving ode to the comics. It's really something special."
392,m/spider_man_into_the_spider_verse,Greg Maki,False,"Star-Democrat (Easton, MD)",Fresh,10.0,2018-12-20,... Exactly the superhero movie we need in 2018.
393,m/spider_man_into_the_spider_verse,Daniel Barnes,False,Sacramento News & Review,Fresh,7.0,2018-12-20,"It sucks that almost every movie is a self-aware pastiche and brand nostalgia compilation, but if the only stories that Hollywood can weave anymore are Easter egg baskets, it would be nice if more of them had this film's energy, artistry, heart and humor."
394,m/spider_man_into_the_spider_verse,Brian Gill,False,Mad About Movies Podcast,Fresh,10.0,2018-12-20,"Beautifully structured, beautifully told, and beautifully rendered on screen. This is one of the decades greater accomplishments in filmmaking."
395,m/spider_man_into_the_spider_verse,Kent Garrison,False,Mad About Movies Podcast,Fresh,9.0,2018-12-20,"Spider-Verse is a lot of fun, but feels a bit more like an over-produced Saturday morning cartoon special than it does a cinematic experience."
396,m/spider_man_into_the_spider_verse,Matt Brunson,False,Film Frenzy,Fresh,7.5,2018-12-21,Pretty good as a superhero saga but phenomenal as an animated feature.
397,m/spider_man_into_the_spider_verse,Stephen Silver,False,Splice Today,Fresh,9.0,2018-12-21,"Does it suffer at all, as nothing less than the fourth launch of a new Spider-Man series since 2002? Not really. It's so different, and so expansive, that I didn't mind."
